"key","startTime","externalId","subtype","Sum Resv Qty","assetExternalIds","Sum of avl stk","endTime","Shipment no.","isDeleted","PO1 Plan dt","Container no.","Material Availability Offshore","Reqmt Qty","OrderKey","description","Dlv qty cum","Material","Material Availability Onshore","RealisticStartDt","type"
"MATERIAL_19312007_0","1679052226483","MATERIAL_19312007_0","19312007","4","[""23-XY-92543-04""]","8","1679052226483","15844","false","2023-05-04T11:23:46.483Z","13481","Green","5","19312007","Materials for 19312007","9","20998","Green","2023-05-04T11:23:46.483Z","Material"
"MATERIAL_19331267_4","1679052226355","MATERIAL_19331267_4","19331267","3","[""23-EPV-92521""]","","1679052226355","","false","2023-04-21T11:23:46.355Z","","Orange","4","19331267","Materials for 19331267","","23563","Orange","2023-04-21T11:23:46.355Z","Material"
"MATERIAL_19350051_1","1679052226461","MATERIAL_19350051_1","19350051","1","[""23-KA-9101-A01""]","7","1679052226461","33177","false","2023-04-01T11:23:46.461Z","34035","Green","2","19350051","Materials for 19350051","8","10852","Green","2023-04-01T11:23:46.461Z","Material"
"MATERIAL_19434925_1","1679052226434","MATERIAL_19434925_1","19434925","3","[""23-PDAH-96162""]","3","1679052226434","33404","false","2023-03-05T11:23:46.434Z","30814","Green","4","19434925","Materials for 19434925","4","17609","Green","2023-03-05T11:23:46.434Z","Material"
"MATERIAL_19590961_0","1679052226346","MATERIAL_19590961_0","19590961","1","[""23-FE-9122-39""]","1","1679052226346","27741","false","2023-05-17T11:23:46.346Z","30028","Green","2","19590961","Materials for 19590961","2","10722","Green","2023-05-17T11:23:46.346Z","Material"
"MATERIAL_19590961_2","1679052226346","MATERIAL_19590961_2","19590961","4","[""23-FE-9122-39""]","3","1679052226346","24511","false","2023-05-17T11:23:46.346Z","24586","Green","5","19590961","Materials for 19590961","4","25943","Green","2023-05-17T11:23:46.346Z","Material"
"MATERIAL_19664633_5","1679052226370","MATERIAL_19664633_5","19664633","4","[""23-PT-92504""]","","1679052226370","","false","2023-04-14T11:23:46.369Z","","Orange","5","19664633","Materials for 19664633","","13328","Orange","2023-04-14T11:23:46.369Z","Material"
"MATERIAL_19695919_5","1679052226374","MATERIAL_19695919_5","19695919","3","[""23-TE-96111-02""]","7","1679052226374","33890","false","2023-02-28T11:23:46.374Z","26257","Green","4","19695919","Materials for 19695919","8","18153","Green","2023-02-28T11:23:46.374Z","Material"
"MATERIAL_19732944_0","1679052226405","MATERIAL_19732944_0","19732944","3","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H05""]","6","1679052226405","26425","false","2023-04-07T11:23:46.405Z","18529","Green","4","19732944","Materials for 19732944","7","27504","Green","2023-04-07T11:23:46.405Z","Material"
"MATERIAL_19768146_2","1679052226384","MATERIAL_19768146_2","19768146","2","[""23-XX-9106""]","3","1679052226384","27312","false","2023-03-19T11:23:46.384Z","37251","Green","3","19768146","Materials for 19768146","4","30767","Green","2023-03-19T11:23:46.384Z","Material"
"MATERIAL_19768146_4","1679052226384","MATERIAL_19768146_4","19768146","4","[""23-XX-9106""]","8","1679052226384","11103","false","2023-03-19T11:23:46.384Z","10858","Green","5","19768146","Materials for 19768146","9","13160","Green","2023-03-19T11:23:46.384Z","Material"
"MATERIAL_19876663_2","1679052226473","MATERIAL_19876663_2","19876663","3","[""23-ESDP-92501A""]","7","1679052226473","16138","false","2023-04-06T11:23:46.473Z","37796","Green","4","19876663","Materials for 19876663","8","16927","Green","2023-04-06T11:23:46.473Z","Material"
"MATERIAL_19943073_1","1679052226416","MATERIAL_19943073_1","19943073","3","[""23-HV-92527-01""]","8","1679052226416","33353","false","2023-05-12T11:23:46.416Z","31706","Green","4","19943073","Materials for 19943073","9","27715","Green","2023-05-12T11:23:46.416Z","Material"
"MATERIAL_20097514_4","1679052226385","MATERIAL_20097514_4","20097514","4","[""23-FE-96167""]","5","1679052226385","37146","false","2023-04-01T11:23:46.385Z","37357","Green","5","20097514","Materials for 20097514","6","30592","Green","2023-04-01T11:23:46.385Z","Material"
"MATERIAL_20107127_1","1679052226418","MATERIAL_20107127_1","20107127","5","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H03""]","2","1679052226418","20977","false","2023-02-21T11:23:46.418Z","21289","Green","6","20107127","Materials for 20107127","3","30090","Green","2023-02-21T11:23:46.418Z","Material"
"MATERIAL_20107127_5","1679052226418","MATERIAL_20107127_5","20107127","3","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H03""]","1","1679052226418","33386","false","2023-02-21T11:23:46.418Z","35877","Green","4","20107127","Materials for 20107127","2","24190","Green","2023-02-21T11:23:46.418Z","Material"
"MATERIAL_20149041_1","1679052226342","MATERIAL_20149041_1","20149041","3","[""23-TE-96111-03""]","9","1679052226342","19645","false","2023-04-14T11:23:46.342Z","39168","Green","4","20149041","Materials for 20149041","10","16961","Green","2023-04-14T11:23:46.342Z","Material"
"MATERIAL_20181807_4","1679052226479","MATERIAL_20181807_4","20181807","4","[""23-HV-92527-03""]","7","1679052226479","29218","false","2023-03-11T11:23:46.479Z","25473","Green","5","20181807","Materials for 20181807","8","17841","Green","2023-03-11T11:23:46.479Z","Material"
"MATERIAL_20181807_9","1679052226479","MATERIAL_20181807_9","20181807","4","[""23-HV-92527-03""]","","1679052226479","","false","2023-05-11T11:23:46.479Z","","Red","5","20181807","Materials for 20181807","","23619","Orange","2023-05-11T11:23:46.479Z","Material"
"MATERIAL_20285971_3","1679052226359","MATERIAL_20285971_3","20285971","3","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H03""]","7","1679052226359","19765","false","2023-02-20T11:23:46.359Z","37985","Green","4","20285971","Materials for 20285971","8","29598","Green","2023-02-20T11:23:46.359Z","Material"
"MATERIAL_20309006_0","1679052226369","MATERIAL_20309006_0","20309006","4","[""23-LAL-96182-01""]","3","1679052226369","29076","false","2023-04-06T11:23:46.369Z","29139","Green","5","20309006","Materials for 20309006","4","26023","Green","2023-04-06T11:23:46.369Z","Material"
"MATERIAL_20309006_5","1679052226369","MATERIAL_20309006_5","20309006","5","[""23-LAL-96182-01""]","5","1679052226369","26363","false","2023-04-06T11:23:46.369Z","12718","Green","6","20309006","Materials for 20309006","6","19769","Green","2023-04-06T11:23:46.369Z","Material"
"MATERIAL_20326862_2","1679052226415","MATERIAL_20326862_2","20326862","1","[""23-LG-92523-02""]","6","1679052226415","25526","false","2023-04-30T11:23:46.415Z","18691","Green","2","20326862","Materials for 20326862","7","22564","Green","2023-04-30T11:23:46.415Z","Material"
"MATERIAL_2033698_1","1679052226477","MATERIAL_2033698_1","2033698","4","[""23-ZI-96142B""]","8","1679052226477","29373","false","2023-06-03T11:23:46.477Z","33767","Green","5","2033698","Materials for 2033698","9","20990","Green","2023-06-03T11:23:46.477Z","Material"
"MATERIAL_2033698_2","1679052226477","MATERIAL_2033698_2","2033698","5","[""23-ZI-96142B""]","8","1679052226477","36786","false","2023-06-03T11:23:46.477Z","15716","Green","6","2033698","Materials for 2033698","9","30440","Green","2023-06-03T11:23:46.477Z","Material"
"MATERIAL_2033698_5","1679052226477","MATERIAL_2033698_5","2033698","3","[""23-ZI-96142B""]","4","1679052226477","16471","false","2023-06-03T11:23:46.477Z","36298","Green","4","2033698","Materials for 2033698","5","12875","Green","2023-06-03T11:23:46.477Z","Material"
"MATERIAL_20394630_0","1679052226405","MATERIAL_20394630_0","20394630","3","[""23-KA-9101-M01-37""]","6","1679052226405","30899","false","2023-03-30T11:23:46.405Z","26562","Green","4","20394630","Materials for 20394630","7","13834","Green","2023-03-30T11:23:46.405Z","Material"
"MATERIAL_20394630_1","1679052226405","MATERIAL_20394630_1","20394630","4","[""23-KA-9101-M01-37""]","6","1679052226405","24056","false","2023-03-30T11:23:46.405Z","33120","Green","5","20394630","Materials for 20394630","7","10070","Green","2023-03-30T11:23:46.405Z","Material"
"MATERIAL_20562417_3","1679052226424","MATERIAL_20562417_3","20562417","2","[""23-YSDP-92526""]","3","1679052226424","17542","false","2023-04-27T11:23:46.424Z","27143","Green","3","20562417","Materials for 20562417","4","13210","Green","2023-04-27T11:23:46.424Z","Material"
"MATERIAL_20562417_4","1679052226424","MATERIAL_20562417_4","20562417","3","[""23-YSDP-92526""]","3","1679052226424","38628","false","2023-04-27T11:23:46.424Z","25199","Green","4","20562417","Materials for 20562417","4","17247","Green","2023-04-27T11:23:46.424Z","Material"
"MATERIAL_20562417_5","1679052226424","MATERIAL_20562417_5","20562417","2","[""23-YSDP-92526""]","5","1679052226424","27096","false","2023-04-27T11:23:46.424Z","15644","Green","3","20562417","Materials for 20562417","6","13912","Green","2023-04-27T11:23:46.424Z","Material"
"MATERIAL_20582284_1","1679052226392","MATERIAL_20582284_1","20582284","2","[""23-PAH-96157-01""]","8","1679052226392","36575","false","2023-03-01T11:23:46.392Z","28493","Green","3","20582284","Materials for 20582284","9","32048","Green","2023-03-01T11:23:46.392Z","Material"
"MATERIAL_20675659_2","1679052226339","MATERIAL_20675659_2","20675659","1","[""23-LG-92523-02""]","6","1679052226339","24851","false","2023-03-27T11:23:46.338Z","30405","Green","2","20675659","Materials for 20675659","7","32092","Green","2023-03-27T11:23:46.338Z","Material"
"MATERIAL_2082459_0","1679052226390","MATERIAL_2082459_0","2082459","3","[""23-TAH-96131-01""]","3","1679052226390","34582","false","2023-05-22T11:23:46.390Z","16763","Green","4","2082459","Materials for 2082459","4","17655","Green","2023-05-22T11:23:46.390Z","Material"
"MATERIAL_20858515_3","1679052226373","MATERIAL_20858515_3","20858515","3","[""23-YT-96117-01""]","7","1679052226373","21370","false","2023-05-17T11:23:46.373Z","17952","Green","4","20858515","Materials for 20858515","8","25933","Green","2023-05-17T11:23:46.373Z","Material"
"MATERIAL_20911320_1","1679052226443","MATERIAL_20911320_1","20911320","4","[""23-XT-96108""]","7","1679052226443","36500","false","2023-03-21T11:23:46.443Z","21046","Green","5","20911320","Materials for 20911320","8","31423","Green","2023-03-21T11:23:46.443Z","Material"
"MATERIAL_20961882_2","1679052226407","MATERIAL_20961882_2","20961882","5","[""23-PAHH-96156-01""]","5","1679052226407","24499","false","2023-04-13T11:23:46.407Z","26545","Green","6","20961882","Materials for 20961882","6","26378","Green","2023-04-13T11:23:46.407Z","Material"
"MATERIAL_20961882_3","1679052226407","MATERIAL_20961882_3","20961882","2","[""23-PAHH-96156-01""]","3","1679052226407","15626","false","2023-04-13T11:23:46.407Z","14820","Green","3","20961882","Materials for 20961882","4","27418","Green","2023-04-13T11:23:46.407Z","Material"
"MATERIAL_21092750_3","1679052226457","MATERIAL_21092750_3","21092750","3","[""23-TAL-96181-02""]","7","1679052226457","27516","false","2023-06-08T11:23:46.457Z","38388","Green","4","21092750","Materials for 21092750","8","27298","Green","2023-06-08T11:23:46.457Z","Material"
"MATERIAL_21159269_8","1679052226421","MATERIAL_21159269_8","21159269","3","[""23-GE-9110B""]","","1679052226421","","false","2023-03-24T11:23:46.421Z","","Orange","4","21159269","Materials for 21159269","","13123","Orange","2023-03-24T11:23:46.421Z","Material"
"MATERIAL_21227107_3","1679052226487","MATERIAL_21227107_3","21227107","3","[""23-TT-92602""]","8","1679052226487","24005","false","2023-05-13T11:23:46.487Z","28881","Green","4","21227107","Materials for 21227107","9","28430","Green","2023-05-13T11:23:46.487Z","Material"
"MATERIAL_21277787_5","1679052226352","MATERIAL_21277787_5","21277787","3","[""45-TI-92606""]","2","1679052226352","11572","false","2023-03-24T11:23:46.352Z","31697","Green","4","21277787","Materials for 21277787","3","24292","Green","2023-03-24T11:23:46.352Z","Material"
"MATERIAL_21308286_3","1679052226419","MATERIAL_21308286_3","21308286","1","[""45-FAL-92139A""]","6","1679052226419","32078","false","2023-02-28T11:23:46.419Z","39074","Green","2","21308286","Materials for 21308286","7","21658","Green","2023-02-28T11:23:46.419Z","Material"
"MATERIAL_21381696_2","1679052226469","MATERIAL_21381696_2","21381696","5","[""23-YT-96133-01""]","4","1679052226469","24049","false","2023-05-30T11:23:46.469Z","20195","Green","6","21381696","Materials for 21381696","5","28364","Green","2023-05-30T11:23:46.469Z","Material"
"MATERIAL_2151869_4","1679052226374","MATERIAL_2151869_4","2151869","3","[""LOR_NORWAY_SYSTEM_021_21PI1032""]","3","1679052226374","18354","false","2023-02-24T11:23:46.374Z","22411","Green","4","2151869","Materials for 2151869","4","36583","Green","2023-02-24T11:23:46.374Z","Material"
"MATERIAL_21546789_2","1679052226470","MATERIAL_21546789_2","21546789","3","[""23-PDAH-96174""]","3","1679052226470","25588","false","2023-02-27T11:23:46.470Z","28779","Green","4","21546789","Materials for 21546789","4","23824","Green","2023-02-27T11:23:46.470Z","Material"
"MATERIAL_21767679_0","1679052226356","MATERIAL_21767679_0","21767679","4","[""45-TT-92607B""]","9","1679052226356","19129","false","2023-05-02T11:23:46.356Z","31678","Green","5","21767679","Materials for 21767679","10","27350","Green","2023-05-02T11:23:46.356Z","Material"
"MATERIAL_21856657_2","1679052226473","MATERIAL_21856657_2","21856657","5","[""23-PT-92531""]","7","1679052226473","14680","false","2023-04-03T11:23:46.473Z","22968","Green","6","21856657","Materials for 21856657","8","33538","Green","2023-04-03T11:23:46.473Z","Material"
"MATERIAL_21856657_3","1679052226473","MATERIAL_21856657_3","21856657","3","[""23-PT-92531""]","7","1679052226473","11055","false","2023-04-03T11:23:46.473Z","21375","Green","4","21856657","Materials for 21856657","8","10405","Green","2023-04-03T11:23:46.473Z","Material"
"MATERIAL_21902862_5","1679052226428","MATERIAL_21902862_5","21902862","2","[""LOR_NORWAY_SYSTEM_021_TT 96181-03""]","2","1679052226428","23508","false","2023-02-21T11:23:46.428Z","38186","Green","3","21902862","Materials for 21902862","3","19216","Green","2023-02-21T11:23:46.428Z","Material"
"MATERIAL_21902862_6","1679052226428","MATERIAL_21902862_6","21902862","2","[""LOR_NORWAY_SYSTEM_021_TT 96181-03""]","","1679052226428","","false","2023-02-21T11:23:46.428Z","","Orange","3","21902862","Materials for 21902862","","25540","Orange","2023-02-21T11:23:46.428Z","Material"
"MATERIAL_21919295_4","1679052226353","MATERIAL_21919295_4","21919295","1","[""23-YAH-96134-01""]","3","1679052226353","32268","false","2023-04-08T11:23:46.353Z","14230","Green","2","21919295","Materials for 21919295","4","17250","Green","2023-04-08T11:23:46.353Z","Material"
"MATERIAL_21933159_4","1679052226480","MATERIAL_21933159_4","21933159","3","[""23-PIC-92538-11""]","6","1679052226480","29138","false","2023-03-25T11:23:46.480Z","35220","Green","4","21933159","Materials for 21933159","7","23697","Green","2023-03-25T11:23:46.480Z","Material"
"MATERIAL_22035874_3","1679052226356","MATERIAL_22035874_3","22035874","2","[""23-FT-92512""]","3","1679052226356","29893","false","2023-05-10T11:23:46.356Z","16548","Green","3","22035874","Materials for 22035874","4","14935","Green","2023-05-10T11:23:46.356Z","Material"
"MATERIAL_22035874_5","1679052226356","MATERIAL_22035874_5","22035874","4","[""23-FT-92512""]","6","1679052226356","18953","false","2023-05-10T11:23:46.356Z","26174","Green","5","22035874","Materials for 22035874","7","28193","Green","2023-05-10T11:23:46.356Z","Material"
"MATERIAL_22054494_5","1679052226354","MATERIAL_22054494_5","22054494","1","[""45-TT-92508""]","7","1679052226354","16241","false","2023-04-14T11:23:46.354Z","16920","Green","2","22054494","Materials for 22054494","8","23174","Green","2023-04-14T11:23:46.354Z","Material"
"MATERIAL_22159652_4","1679052226393","MATERIAL_22159652_4","22159652","2","[""23-TI-92502""]","7","1679052226393","32669","false","2023-03-14T11:23:46.393Z","29220","Green","3","22159652","Materials for 22159652","8","21955","Green","2023-03-14T11:23:46.393Z","Material"
"MATERIAL_22173045_0","1679052226382","MATERIAL_22173045_0","22173045","3","[""23-YAH-96123""]","2","1679052226382","17457","false","2023-03-02T11:23:46.382Z","18628","Green","4","22173045","Materials for 22173045","3","25653","Green","2023-03-02T11:23:46.382Z","Material"
"MATERIAL_22173045_1","1679052226382","MATERIAL_22173045_1","22173045","2","[""23-YAH-96123""]","6","1679052226382","19105","false","2023-03-02T11:23:46.382Z","20260","Green","3","22173045","Materials for 22173045","7","36537","Green","2023-03-02T11:23:46.382Z","Material"
"MATERIAL_22207610_3","1679052226480","MATERIAL_22207610_3","22207610","3","[""23-PAHH-96150-01""]","6","1679052226480","25901","false","2023-03-20T11:23:46.480Z","33112","Green","4","22207610","Materials for 22207610","7","11123","Green","2023-03-20T11:23:46.480Z","Material"
"MATERIAL_22248982_0","1679052226388","MATERIAL_22248982_0","22248982","4","[""23-FI-96151""]","1","1679052226388","30023","false","2023-05-01T11:23:46.388Z","22758","Green","5","22248982","Materials for 22248982","2","32926","Green","2023-05-01T11:23:46.388Z","Material"
"MATERIAL_22376452_8","1679052226464","MATERIAL_22376452_8","22376452","2","[""23-ZI-92543""]","","1679052226464","","false","2023-05-17T11:23:46.464Z","","Orange","3","22376452","Materials for 22376452","","36897","Orange","2023-05-17T11:23:46.464Z","Material"
"MATERIAL_22458180_7","1679052226350","MATERIAL_22458180_7","22458180","3","[""23-PAL-96186""]","","1679052226350","","false","2023-05-04T11:23:46.349Z","","Red","4","22458180","Materials for 22458180","","26575","Orange","2023-05-04T11:23:46.349Z","Material"
"MATERIAL_22545461_2","1679052226385","MATERIAL_22545461_2","22545461","3","[""23-TT-92532-MB""]","8","1679052226385","26019","false","2023-03-29T11:23:46.385Z","15576","Green","4","22545461","Materials for 22545461","9","30776","Green","2023-03-29T11:23:46.385Z","Material"
"MATERIAL_22566908_4","1679052226360","MATERIAL_22566908_4","22566908","3","[""23-CB-9129A""]","7","1679052226360","37075","false","2023-02-28T11:23:46.360Z","31315","Green","4","22566908","Materials for 22566908","8","22140","Green","2023-02-28T11:23:46.360Z","Material"
"MATERIAL_22608115_3","1679052226458","MATERIAL_22608115_3","22608115","1","[""23-TE-96114-03""]","9","1679052226458","21712","false","2023-02-28T11:23:46.458Z","32322","Green","2","22608115","Materials for 22608115","10","18834","Green","2023-02-28T11:23:46.458Z","Material"
"MATERIAL_22682678_3","1679052226359","MATERIAL_22682678_3","22682678","4","[""LOR_NORWAY_SYSTEM_021_FO96188""]","2","1679052226359","21184","false","2023-02-24T11:23:46.359Z","17924","Green","5","22682678","Materials for 22682678","3","12842","Green","2023-02-24T11:23:46.359Z","Material"
"MATERIAL_22857397_1","1679052226362","MATERIAL_22857397_1","22857397","3","[""23-PDI-96143""]","8","1679052226362","16358","false","2023-03-16T11:23:46.362Z","34736","Green","4","22857397","Materials for 22857397","9","14033","Green","2023-03-16T11:23:46.362Z","Material"
"MATERIAL_22857397_3","1679052226362","MATERIAL_22857397_3","22857397","2","[""23-PDI-96143""]","2","1679052226362","20874","false","2023-03-16T11:23:46.362Z","18638","Green","3","22857397","Materials for 22857397","3","16964","Green","2023-03-16T11:23:46.362Z","Material"
"MATERIAL_22884882_5","1679052226461","MATERIAL_22884882_5","22884882","1","[""23-LY-92521A""]","8","1679052226461","31510","false","2023-04-03T11:23:46.461Z","31057","Green","2","22884882","Materials for 22884882","9","18580","Green","2023-04-03T11:23:46.461Z","Material"
"MATERIAL_23016958_0","1679052226354","MATERIAL_23016958_0","23016958","4","[""45-PDT-92506""]","5","1679052226354","16118","false","2023-04-09T11:23:46.354Z","22503","Green","5","23016958","Materials for 23016958","6","35916","Green","2023-04-09T11:23:46.354Z","Material"
"MATERIAL_23067140_7","1679052226334","MATERIAL_23067140_7","23067140","2","[""23-YXY-92545-03""]","","1679052226334","","false","2023-03-20T11:23:46.334Z","","Orange","3","23067140","Materials for 23067140","","22388","Orange","2023-03-20T11:23:46.334Z","Material"
"MATERIAL_23091068_4","1679052226470","MATERIAL_23091068_4","23091068","4","[""LOR_NORWAY_SYSTEM_021_FO96188""]","6","1679052226470","20167","false","2023-02-24T11:23:46.470Z","12597","Green","5","23091068","Materials for 23091068","7","30993","Green","2023-02-24T11:23:46.470Z","Material"
"MATERIAL_23107313_4","1679052226425","MATERIAL_23107313_4","23107313","4","[""23-ESDV-92551A-PST""]","4","1679052226425","20843","false","2023-05-09T11:23:46.425Z","12288","Green","5","23107313","Materials for 23107313","5","11891","Green","2023-05-09T11:23:46.425Z","Material"
"MATERIAL_23107313_9","1679052226425","MATERIAL_23107313_9","23107313","1","[""23-ESDV-92551A-PST""]","","1679052226425","","false","2023-07-09T11:23:46.425Z","","Red","2","23107313","Materials for 23107313","","39557","Orange","2023-07-09T11:23:46.425Z","Material"
"MATERIAL_23165366_7","1679052226463","MATERIAL_23165366_7","23165366","4","[""23-HV-92526""]","6","1679052226463","39174","false","2023-04-26T11:23:46.463Z","18944","Green","5","23165366","Materials for 23165366","7","37771","Green","2023-04-26T11:23:46.463Z","Material"
"MATERIAL_23226729_0","1679052226334","MATERIAL_23226729_0","23226729","1","[""23-PSV-96196""]","4","1679052226334","19421","false","2023-03-19T11:23:46.334Z","20672","Green","2","23226729","Materials for 23226729","5","36012","Green","2023-03-19T11:23:46.334Z","Material"
"MATERIAL_23315372_3","1679052226401","MATERIAL_23315372_3","23315372","2","[""23-PT-92531-01""]","5","1679052226401","12370","false","2023-03-27T11:23:46.401Z","16423","Green","3","23315372","Materials for 23315372","6","10687","Green","2023-03-27T11:23:46.401Z","Material"
"MATERIAL_23401067_2","1679052226386","MATERIAL_23401067_2","23401067","2","[""45-TT-92606""]","4","1679052226386","34112","false","2023-04-15T11:23:46.386Z","30973","Green","3","23401067","Materials for 23401067","5","23768","Green","2023-04-15T11:23:46.386Z","Material"
"MATERIAL_23488265_1","1679052226347","MATERIAL_23488265_1","23488265","5","[""23-VA-9114""]","8","1679052226347","11547","false","2023-05-24T11:23:46.347Z","15602","Green","6","23488265","Materials for 23488265","9","36550","Green","2023-05-24T11:23:46.347Z","Material"
"MATERIAL_23572655_3","1679052226425","MATERIAL_23572655_3","23572655","1","[""23-GG-9106""]","4","1679052226425","38095","false","2023-05-01T11:23:46.424Z","10556","Green","2","23572655","Materials for 23572655","5","12091","Green","2023-05-01T11:23:46.424Z","Material"
"MATERIAL_23662989_5","1679052226434","MATERIAL_23662989_5","23662989","2","[""45-HV-92514-01""]","7","1679052226434","33445","false","2023-03-02T11:23:46.434Z","22804","Green","3","23662989","Materials for 23662989","8","15567","Green","2023-03-02T11:23:46.434Z","Material"
"MATERIAL_23716233_1","1679052226417","MATERIAL_23716233_1","23716233","5","[""23-ZT-96121-03""]","7","1679052226417","34779","false","2023-06-01T11:23:46.417Z","20777","Green","6","23716233","Materials for 23716233","8","23312","Green","2023-06-01T11:23:46.417Z","Material"
"MATERIAL_23716233_4","1679052226417","MATERIAL_23716233_4","23716233","2","[""23-ZT-96121-03""]","7","1679052226417","15209","false","2023-06-01T11:23:46.417Z","20816","Green","3","23716233","Materials for 23716233","8","31005","Green","2023-06-01T11:23:46.417Z","Material"
"MATERIAL_23920439_1","1679052226420","MATERIAL_23920439_1","23920439","2","[""23-TAL-96148""]","4","1679052226420","26272","false","2023-03-11T11:23:46.420Z","23845","Green","3","23920439","Materials for 23920439","5","25868","Green","2023-03-11T11:23:46.420Z","Material"
"MATERIAL_23988637_3","1679052226334","MATERIAL_23988637_3","23988637","1","[""23-CB-9129A""]","9","1679052226334","13713","false","2023-03-19T11:23:46.334Z","18378","Green","2","23988637","Materials for 23988637","10","35037","Green","2023-03-19T11:23:46.334Z","Material"
"MATERIAL_24036416_3","1679052226384","MATERIAL_24036416_3","24036416","2","[""23-PT-96149-02""]","7","1679052226384","33564","false","2023-03-18T11:23:46.384Z","24698","Green","3","24036416","Materials for 24036416","8","32167","Green","2023-03-18T11:23:46.384Z","Material"
"MATERIAL_24229976_2","1679052226341","MATERIAL_24229976_2","24229976","2","[""LOR_NORWAY_SYSTEM_021_PSV96189""]","9","1679052226341","17989","false","2023-04-08T11:23:46.341Z","34311","Green","3","24229976","Materials for 24229976","10","25414","Green","2023-04-08T11:23:46.341Z","Material"
"MATERIAL_24257952_3","1679052226469","MATERIAL_24257952_3","24257952","3","[""LOR_NORWAY_SYSTEM_021_LT96182-03""]","7","1679052226469","33012","false","2023-06-08T11:23:46.469Z","14837","Green","4","24257952","Materials for 24257952","8","24243","Green","2023-06-08T11:23:46.469Z","Material"
"MATERIAL_2447228_1","1679052226392","MATERIAL_2447228_1","2447228","5","[""23-HV-96128""]","7","1679052226392","22792","false","2023-03-06T11:23:46.392Z","26418","Green","6","2447228","Materials for 2447228","8","32059","Green","2023-03-06T11:23:46.392Z","Material"
"MATERIAL_24529391_2","1679052226479","MATERIAL_24529391_2","24529391","3","[""23-HS-92551A-05""]","9","1679052226479","23642","false","2023-03-12T11:23:46.479Z","24324","Green","4","24529391","Materials for 24529391","10","25478","Green","2023-03-12T11:23:46.479Z","Material"
"MATERIAL_24555704_1","1679052226359","MATERIAL_24555704_1","24555704","1","[""45-TT-92506""]","2","1679052226359","23444","false","2023-02-25T11:23:46.359Z","23586","Green","2","24555704","Materials for 24555704","3","18692","Green","2023-02-25T11:23:46.359Z","Material"
"MATERIAL_24579016_1","1679052226349","MATERIAL_24579016_1","24579016","2","[""23-CB-9170""]","7","1679052226349","35719","false","2023-02-28T11:23:46.349Z","23096","Green","3","24579016","Materials for 24579016","8","39695","Green","2023-02-28T11:23:46.349Z","Material"
"MATERIAL_24671113_3","1679052226482","MATERIAL_24671113_3","24671113","4","[""23-VA-9110-M01""]","4","1679052226482","37264","false","2023-04-17T11:23:46.482Z","37648","Green","5","24671113","Materials for 24671113","5","20744","Green","2023-04-17T11:23:46.482Z","Material"
"MATERIAL_24689345_0","1679052226424","MATERIAL_24689345_0","24689345","4","[""23-TAH-96113-03""]","3","1679052226424","32599","false","2023-04-30T11:23:46.424Z","18664","Green","5","24689345","Materials for 24689345","4","25113","Green","2023-04-30T11:23:46.424Z","Material"
"MATERIAL_24706593_1","1679052226354","MATERIAL_24706593_1","24706593","2","[""23-LV-92521A""]","1","1679052226354","29996","false","2023-04-20T11:23:46.354Z","23492","Green","3","24706593","Materials for 24706593","2","34154","Green","2023-04-20T11:23:46.354Z","Material"
"MATERIAL_24736647_0","1679052226393","MATERIAL_24736647_0","24736647","3","[""23-XY-92748-04""]","5","1679052226393","37388","false","2023-03-17T11:23:46.393Z","32845","Green","4","24736647","Materials for 24736647","6","32064","Green","2023-03-17T11:23:46.393Z","Material"
"MATERIAL_24839325_0","1679052226425","MATERIAL_24839325_0","24839325","3","[""23-FO-96176-01""]","2","1679052226425","37526","false","2023-05-11T11:23:46.425Z","19752","Green","4","24839325","Materials for 24839325","3","10064","Green","2023-05-11T11:23:46.425Z","Material"
"MATERIAL_24866628_2","1679052226422","MATERIAL_24866628_2","24866628","2","[""48-XI-96964B""]","5","1679052226422","31055","false","2023-03-30T11:23:46.422Z","11993","Green","3","24866628","Materials for 24866628","6","32120","Green","2023-03-30T11:23:46.422Z","Material"
"MATERIAL_24923264_2","1679052226442","MATERIAL_24923264_2","24923264","4","[""LOR_NORWAY_SYSTEM_021_PSV96190""]","9","1679052226442","36994","false","2023-03-13T11:23:46.442Z","24151","Green","5","24923264","Materials for 24923264","10","10880","Green","2023-03-13T11:23:46.442Z","Material"
"MATERIAL_24924814_1","1679052226463","MATERIAL_24924814_1","24924814","1","[""45-TT-92607A""]","5","1679052226463","34465","false","2023-04-29T11:23:46.463Z","17430","Green","2","24924814","Materials for 24924814","6","16381","Green","2023-04-29T11:23:46.463Z","Material"
"MATERIAL_24979867_5","1679052226357","MATERIAL_24979867_5","24979867","5","[""23-TAH-96136-08""]","6","1679052226357","37382","false","2023-05-14T11:23:46.357Z","15076","Green","6","24979867","Materials for 24979867","7","36194","Green","2023-05-14T11:23:46.357Z","Material"
"MATERIAL_24983408_2","1679052226462","MATERIAL_24983408_2","24983408","3","[""23-TAH-96131-02""]","9","1679052226462","13178","false","2023-04-19T11:23:46.462Z","11631","Green","4","24983408","Materials for 24983408","10","26898","Green","2023-04-19T11:23:46.462Z","Material"
