"key","startTime","WorkOperationCompletedByUserName","isClosed","Workcenter","WorkOperationHours","isDeleted","WorkOperationNumber","type","WorkOperationActualHours","isWOClosed","externalId","WorkOperationCompletedDateTime","description","Number","WorkOperationRemainingHours","assetExternalIds","WorkOperationCompletedByUserID","Work","endTime","WorkOperationName","WorkOperationID","Class","Order"
"WO_8868840_operation_0","1687951426477","","false","WELD","39","false","0000","operation","1","false","WO_8868840_operation_0","","Instrumentation VALVE safety check","2","1","[""23-ZAH-96107-01""]","","13","1688037826477","Required:  VALVE shutdown","8868840-0000","Exe","8868840"
"WO_9143676_operation_1","1684841026475","","false","TECH","21","false","0001","operation","0","false","WO_9143676_operation_1","","Leaking ESV test","2","9","[""23-TT-96181-03""]","","13","1684927426475","Required:  BDSV check","9143676-0001","Pre","9143676"
"WO_9178514_operation_0","1682594626480","","false","WELD","40","false","0000","operation","39","false","WO_9178514_operation_0","","Required:  ESV inspection","3","9","[""23-FO-96106""]","","15","1682681026480","Instrumentation VALVE maintenance","9178514-0000","Pre","9178514"
"WO_9490043_operation_3","1681212226393","","false","ELEC","26","false","0003","operation","13","false","WO_9490043_operation_3","","Leaking ESDV shutdown","2","9","[""23-XE-96125""]","","23","1681298626393","General BDSV failure","9490043-0003","Post","9490043"
"WO_9543643_operation_0","1680866626350","","false","TECH","28","false","0000","operation","31","false","WO_9543643_operation_0","","Required:  Fire extinguisher inspection","3","1","[""23-EZSL-92551B""]","","6","1680953026350","Instrumentation PSV shutdown","9543643-0000","Post","9543643"
"WO_9618867_operation_0","1681989826472","","false","TECH","39","false","0000","operation","31","false","WO_9618867_operation_0","","Instrumentation ESDV inspection","2","15","[""45-TI-96196""]","","23","1682076226472","Initial BDSV inspection","9618867-0000","Pre","9618867"
"WO_9618867_operation_1","1681989826472","","false","MECH","22","false","0001","operation","26","false","WO_9618867_operation_1","","Leaking VALVE survey","2","7","[""45-TI-96196""]","","17","1682076226472","General PIPE failure","9618867-0001","Pre","9618867"
"WO_9669743_operation_1","1685791426356","","false","ELEC","35","false","0001","operation","11","false","WO_9669743_operation_1","","Leaking Fire extinguisher shutdown","2","12","[""23-TAH-96102-01""]","","15","1685877826356","General PSV safety check","9669743-0001","Exe","9669743"
"WO_10113884_operation_0","1687433026477","","false","MECH","13","false","0000","operation","31","false","WO_10113884_operation_0","","Initial Fire extinguisher maintenance","3","0","[""23-PC-9109-M01""]","","10","1687519426477","General PIPE test","10113884-0000","Post","10113884"
"WO_10121485_operation_0","1680693826420","","false","MECH","17","false","0000","operation","7","false","WO_10121485_operation_0","","General VALVE failure","1","1","[""23-NXO-96142""]","","8","1680780226420","Required:  Fire extinguisher inspection","10121485-0000","Pre","10121485"
"WO_10162459_operation_2","1684322626407","","false","INST","24","false","0002","operation","8","false","WO_10162459_operation_2","","General PSV turn off","2","3","[""LOR_NORWAY_SYSTEM_021_PSV96189""]","","5","1684409026407","Initial Fire extinguisher maintenance","10162459-0002","Pre","10162459"
"WO_10303287_operation_0","1679743426470","","false","ELEC","7","false","0000","operation","32","false","WO_10303287_operation_0","","Required:  Fire extinguisher shutdown","3","6","[""23-TT-96181-03""]","","5","1679829826470","Initial PSV failure","10303287-0000","Pre","10303287"
"WO_10424573_operation_0","1684841026371","","false","TECH","18","false","0000","operation","24","false","WO_10424573_operation_0","","Instrumentation PIPE inspection","1","18","[""23-YT-96118-01""]","","4","1684927426371","Leaking VALVE safety check","10424573-0000","Pre","10424573"
"WO_10558865_operation_2","1684754626463","","false","TECH","20","false","0002","operation","39","false","WO_10558865_operation_2","","Required:  VALVE test","2","16","[""23-PT-92537""]","","21","1684841026463","Instrumentation BDSV turn off","10558865-0002","Pre","10558865"
"WO_10656627_operation_1","1688124226457","","false","ELEC","38","false","0001","operation","26","false","WO_10656627_operation_1","","Leaking PSV turn off","3","1","[""23-TAH-96137-01""]","","23","1688210626457","Required:  VALVE inspection","10656627-0001","Post","10656627"
"WO_10831714_operation_0","1680002626458","","false","SUPV","17","false","0000","operation","2","false","WO_10831714_operation_0","","General VALVE shutdown","2","13","[""23-TI-96147-02""]","","12","1680089026458","Required:  ESV turn off","10831714-0000","Exe","10831714"
"WO_11243812_operation_0","1687173826477","","false","WELD","14","false","0000","operation","34","false","WO_11243812_operation_0","","Leaking Fire extinguisher inspection","2","6","[""45-PDT-92506""]","","13","1687260226477","General ESV test","11243812-0000","Post","11243812"
"WO_11305687_operation_0","1682940226481","","false","INST","18","false","0000","operation","23","false","WO_11305687_operation_0","","Initial BDSV survey","3","14","[""23-FG-96106-02""]","","14","1683026626481","Leaking BDSV shutdown","11305687-0000","Exe","11305687"
"WO_11511983_operation_1","1680521026350","","false","INST","26","false","0001","operation","23","false","WO_11511983_operation_1","","Leaking VALVE maintenance","3","18","[""23-YI-96117-01""]","","13","1680607426350","Required:  ESV shutdown","11511983-0001","Exe","11511983"
"WO_11525503_operation_0","1684063426407","","false","ELEC","27","false","0000","operation","6","false","WO_11525503_operation_0","","Required:  VALVE failure","2","6","[""23-TI-96101-03""]","","9","1684149826407","Required:  PSV safety check","11525503-0000","Exe","11525503"
"WO_11533691_operation_1","1688297026469","","false","ELEC","20","false","0001","operation","30","false","WO_11533691_operation_1","","General ESV safety check","3","10","[""23-FAL-92537-02""]","","24","1688383426469","Leaking BDSV failure","11533691-0001","Exe","11533691"
"WO_11692081_operation_0","1679829826470","","false","WELD","39","false","0000","operation","35","false","WO_11692081_operation_0","","Instrumentation VALVE survey","2","19","[""23-XZSL-92748""]","","17","1679916226470","Initial VALVE inspection","11692081-0000","Pre","11692081"
"WO_11845653_operation_0","1679311426458","","false","ELEC","9","false","0000","operation","28","false","WO_11845653_operation_0","","Required:  PIPE test","2","9","[""LOR_NORWAY_SYSTEM_021_TT96183""]","","2","1679397826458","Initial PSV test","11845653-0000","Exe","11845653"
"WO_12027129_operation_0","1683631426342","","false","INST","23","false","0000","operation","23","false","WO_12027129_operation_0","","General PIPE shutdown","2","3","[""23-TW-96181-01""]","","13","1683717826342","Leaking PIPE shutdown","12027129-0000","Exe","12027129"
"WO_12168598_operation_0","1686396226425","","false","INST","38","false","0000","operation","1","false","WO_12168598_operation_0","","Required:  PIPE survey","3","0","[""23-YI-96106-01""]","","14","1686482626425","General Fire extinguisher test","12168598-0000","Pre","12168598"
"WO_12415040_operation_0","1682421826363","","false","TECH","36","false","0000","operation","28","false","WO_12415040_operation_0","","General BDSV shutdown","2","18","[""48-XI-96964A""]","","15","1682508226363","Initial VALVE safety check","12415040-0000","Pre","12415040"
"WO_12544857_operation_0","1680693826330","","false","SUPV","31","false","0000","operation","3","false","WO_12544857_operation_0","","Leaking VALVE check","1","9","[""23-YI-96133-01""]","","18","1680780226330","General PSV inspection","12544857-0000","Exe","12544857"
"WO_13019134_operation_0","1683631426474","","false","WELD","38","false","0000","operation","29","false","WO_13019134_operation_0","","Leaking PSV maintenance","3","1","[""48-PSE-96961""]","","8","1683717826474","Instrumentation Fire extinguisher safety check","13019134-0000","Post","13019134"
"WO_13209548_operation_0","1683631426369","","false","INST","37","false","0000","operation","32","false","WO_13209548_operation_0","","Leaking ESDV shutdown","1","3","[""23-PI-92537""]","","2","1683717826369","Instrumentation VALVE check","13209548-0000","Exe","13209548"
"WO_13275208_operation_0","1687173826358","","false","SUPV","6","false","0000","operation","4","false","WO_13275208_operation_0","","Instrumentation PIPE performance check","1","8","[""23-YAHH-96106-02""]","","16","1687260226358","Leaking ESDV maintenance","13275208-0000","Post","13275208"
"WO_13289343_operation_2","1685705026345","","false","WELD","35","false","0002","operation","26","false","WO_13289343_operation_2","","Initial PSV safety check","1","0","[""45-TI-92508""]","","7","1685791426345","Required:  ESV safety check","13289343-0002","Exe","13289343"
"WO_13592162_operation_0","1685877826345","","false","MECH","30","false","0000","operation","21","false","WO_13592162_operation_0","","General BDSV failure","3","12","[""23-TAH-92504""]","","15","1685964226345","General VALVE inspection","13592162-0000","Exe","13592162"
"WO_13610746_operation_0","1687519426477","","false","MECH","40","false","0000","operation","14","false","WO_13610746_operation_0","","Instrumentation PIPE check","2","0","[""23-GK-9111B""]","","8","1687605826477","Instrumentation PSV survey","13610746-0000","Pre","13610746"
"WO_13738380_operation_1","1686137026372","","false","SUPV","30","false","0001","operation","27","false","WO_13738380_operation_1","","Instrumentation PSV maintenance","1","4","[""23-YT-96117-02""]","","6","1686223426372","Initial BDSV performance check","13738380-0001","Exe","13738380"
"WO_14305465_operation_2","1687001026416","","false","MECH","32","false","0002","operation","35","false","WO_14305465_operation_2","","Initial ESV failure","3","5","[""23-TE-96113-03""]","","6","1687087426416","General PIPE safety check","14305465-0002","Pre","14305465"
"WO_14485017_operation_1","1681385026459","","false","TECH","27","false","0001","operation","1","false","WO_14485017_operation_1","","Instrumentation VALVE maintenance","1","8","[""23-PDT-96155""]","","20","1681471426459","Leaking PSV failure","14485017-0001","Exe","14485017"
"WO_14629441_operation_0","1681730626421","","false","MECH","5","false","0000","operation","40","false","WO_14629441_operation_0","","Instrumentation ESV survey","1","13","[""LOR_NORWAY_SYSTEM_011_11-PSV-12053""]","","6","1681817026421","Initial ESV performance check","14629441-0000","Exe","14629441"
"WO_14765168_operation_1","1683890626407","","false","SUPV","30","false","0001","operation","38","false","WO_14765168_operation_1","","Initial Fire extinguisher failure","2","15","[""23-PT-92539""]","","20","1683977026407","General PSV shutdown","14765168-0001","Post","14765168"
"WO_15103428_operation_0","1679484226374","","false","INST","21","false","0000","operation","23","false","WO_15103428_operation_0","","Required:  ESV turn off","1","4","[""45-FI-92139B""]","","22","1679570626374","Leaking ESDV turn off","15103428-0000","Pre","15103428"
"WO_15479621_operation_1","1680002626349","","false","TECH","30","false","0001","operation","5","false","WO_15479621_operation_1","","Leaking VALVE turn off","3","14","[""23-TAH-96111-01""]","","19","1680089026349","Instrumentation BDSV shutdown","15479621-0001","Exe","15479621"
"WO_15546242_operation_0","1687260226488","","false","MECH","22","false","0000","operation","20","false","WO_15546242_operation_0","","Required:  BDSV survey","2","4","[""23-TAH-96132-02""]","","19","1687346626488","Instrumentation VALVE maintenance","15546242-0000","Exe","15546242"
"WO_15546242_operation_2","1687260226488","","false","TECH","24","false","0002","operation","28","false","WO_15546242_operation_2","","Required:  BDSV test","1","20","[""23-TAH-96132-02""]","","8","1687346626488","Leaking ESDV inspection","15546242-0002","Pre","15546242"
"WO_15627043_operation_1","1685705026388","","false","TECH","4","false","0001","operation","5","false","WO_15627043_operation_1","","General VALVE survey","2","15","[""23-PIC-92538-05""]","","13","1685791426388","Leaking BDSV test","15627043-0001","Exe","15627043"
"WO_15847827_operation_0","1682335426352","","false","MECH","27","false","0000","operation","32","false","WO_15847827_operation_0","","General BDSV maintenance","3","3","[""23-TAH-96114-01""]","","23","1682421826352","General VALVE performance check","15847827-0000","Exe","15847827"
"WO_15984898_operation_3","1683717826445","","false","WELD","33","false","0003","operation","31","false","WO_15984898_operation_3","","Initial Fire extinguisher shutdown","1","7","[""45-HV-92510-01""]","","10","1683804226445","Required:  Fire extinguisher maintenance","15984898-0003","Exe","15984898"
"WO_16032636_operation_0","1681817026472","","false","MECH","25","false","0000","operation","14","false","WO_16032636_operation_0","","Leaking ESV maintenance","2","3","[""23-YI-96133-02""]","","9","1681903426472","Initial Fire extinguisher inspection","16032636-0000","Post","16032636"
"WO_16048706_operation_2","1684495426462","","false","SUPV","5","false","0002","operation","1","false","WO_16048706_operation_2","","Instrumentation Fire extinguisher turn off","1","16","[""23-YI-96118-01""]","","6","1684581826462","Leaking PIPE survey","16048706-0002","Exe","16048706"
"WO_16147397_operation_1","1684409026462","","false","TECH","39","false","0001","operation","14","false","WO_16147397_operation_1","","General Fire extinguisher survey","2","9","[""23-PI-96145""]","","22","1684495426462","Instrumentation VALVE check","16147397-0001","Post","16147397"
"WO_16345951_operation_1","1681644226421","","false","SUPV","12","false","0001","operation","25","false","WO_16345951_operation_1","","Leaking Fire extinguisher turn off","3","11","[""23-YAH-96119-01""]","","15","1681730626421","Required:  ESV survey","16345951-0001","Pre","16345951"
"WO_16615942_operation_1","1687087426426","","false","TECH","10","false","0001","operation","13","false","WO_16615942_operation_1","","Leaking PSV check","3","2","[""23-PT-92539""]","","6","1687173826426","Leaking ESV failure","16615942-0001","Post","16615942"
"WO_17334414_operation_0","1679570626478","","false","TECH","19","false","0000","operation","0","false","WO_17334414_operation_0","","Required:  ESDV performance check","2","7","[""23-HV-96191-03""]","","4","1679657026478","Required:  PIPE safety check","17334414-0000","Exe","17334414"
"WO_17542171_operation_1","1680780226420","","false","INST","4","false","0001","operation","4","false","WO_17542171_operation_1","","General BDSV inspection","3","11","[""23-XS-92529""]","","13","1680866626420","Leaking PIPE maintenance","17542171-0001","Post","17542171"
"WO_17653395_operation_1","1687346626488","","false","WELD","25","false","0001","operation","35","false","WO_17653395_operation_1","","Leaking Fire extinguisher check","2","5","[""LOR_NORWAY_SYSTEM_010_10AV1017""]","","24","1687433026488","Leaking ESDV maintenance","17653395-0001","Exe","17653395"
"WO_17769025_operation_2","1681989826335","","false","MECH","23","false","0002","operation","21","false","WO_17769025_operation_2","","Initial VALVE maintenance","2","6","[""23-FS-92543-05""]","","12","1682076226335","Instrumentation PIPE shutdown","17769025-0002","Exe","17769025"
"WO_17840812_operation_0","1684668226482","","false","SUPV","35","false","0000","operation","1","false","WO_17840812_operation_0","","Initial PIPE performance check","3","8","[""45-V-90353""]","","19","1684754626482","General BDSV shutdown","17840812-0000","Pre","17840812"
"WO_17874273_operation_1","1684927426344","","false","WELD","9","false","0001","operation","10","false","WO_17874273_operation_1","","General PIPE safety check","2","13","[""23-TAH-92604A""]","","24","1685013826344","General VALVE failure","17874273-0001","Post","17874273"
"WO_17963131_operation_2","1685532226371","","false","MECH","29","false","0002","operation","39","false","WO_17963131_operation_2","","Required:  ESV safety check","3","7","[""23-PSV-96191""]","","24","1685618626371","Instrumentation BDSV check","17963131-0002","Exe","17963131"
"WO_18218521_operation_0","1685273026446","","false","WELD","29","false","0000","operation","2","false","WO_18218521_operation_0","","Instrumentation BDSV failure","1","3","[""23-ZS-96142A""]","","2","1685359426446","General ESV turn off","18218521-0000","Pre","18218521"
"WO_18218521_operation_1","1685273026446","","false","INST","21","false","0001","operation","32","false","WO_18218521_operation_1","","Leaking PSV safety check","3","18","[""23-ZS-96142A""]","","3","1685359426446","Initial PIPE test","18218521-0001","Pre","18218521"
"WO_18250678_operation_1","1679397826419","","false","MECH","38","false","0001","operation","17","false","WO_18250678_operation_1","","General PSV inspection","2","15","[""LOR_NORWAY_SYSTEM_021_PSV96191""]","","4","1679484226419","General VALVE safety check","18250678-0001","Post","18250678"
"WO_18330589_operation_0","1680089026478","","false","MECH","2","false","0000","operation","1","false","WO_18330589_operation_0","","Initial PSV performance check","1","6","[""23-PI-92536""]","","12","1680175426478","Required:  BDSV shutdown","18330589-0000","Exe","18330589"
"WO_18368635_operation_2","1681557826480","","false","ELEC","22","false","0002","operation","1","false","WO_18368635_operation_2","","Initial Fire extinguisher failure","2","7","[""LOR_NORWAY_SYSTEM_011_11-PSV-10029""]","","7","1681644226480","Required:  ESV failure","18368635-0002","Post","18368635"
"WO_18384886_operation_1","1679225026457","","false","TECH","38","false","0001","operation","38","false","WO_18384886_operation_1","","Required:  VALVE failure","3","9","[""LOR_NORWAY_SYSTEM_021_PSV96190""]","","2","1679311426457","Initial ESV survey","18384886-0001","Post","18384886"
"WO_18456006_operation_1","1688124226469","","false","WELD","6","false","0001","operation","23","false","WO_18456006_operation_1","","Instrumentation Fire extinguisher shutdown","2","5","[""23-FS-92543-08""]","","21","1688210626469","General PIPE performance check","18456006-0001","Post","18456006"
"WO_18638684_operation_0","1685532226475","","false","WELD","5","false","0000","operation","4","false","WO_18638684_operation_0","","Leaking PIPE maintenance","2","5","[""LOR_NORWAY_SYSTEM_021_PI96177""]","","14","1685618626475","Leaking BDSV shutdown","18638684-0000","Exe","18638684"
"WO_1882451_operation_1","1681212226471","","false","ELEC","7","false","0001","operation","18","false","WO_1882451_operation_1","","General ESDV performance check","2","4","[""23-AE-92527-S3""]","","1","1681298626471","Required:  ESV inspection","1882451-0001","Exe","1882451"
"WO_18967149_operation_0","1681557826384","","false","SUPV","8","false","0000","operation","7","false","WO_18967149_operation_0","","Leaking PSV performance check","2","11","[""23-XY-96125""]","","8","1681644226384","Initial ESV shutdown","18967149-0000","Pre","18967149"
"WO_19127339_operation_1","1687865026488","","false","SUPV","7","false","0001","operation","15","false","WO_19127339_operation_1","","Instrumentation PSV failure","2","7","[""23-FS-92543-06""]","","15","1687951426488","General PIPE failure","19127339-0001","Post","19127339"
"WO_19553112_operation_0","1685791426475","","false","TECH","16","false","0000","operation","31","false","WO_19553112_operation_0","","General ESDV safety check","2","2","[""23-EXY-92551B-03""]","","19","1685877826475","Leaking ESDV safety check","19553112-0000","Exe","19553112"
"WO_19662649_operation_0","1685791426447","","false","TECH","9","false","0000","operation","35","false","WO_19662649_operation_0","","Required:  Fire extinguisher test","2","2","[""23-PDAH-96161""]","","23","1685877826447","Instrumentation Fire extinguisher safety check","19662649-0000","Post","19662649"
"WO_19876663_operation_3","1683199426473","","false","INST","26","false","0003","operation","17","false","WO_19876663_operation_3","","Instrumentation PSV performance check","2","13","[""23-ESDP-92501A""]","","3","1683285826473","Instrumentation ESDV maintenance","19876663-0003","Pre","19876663"
"WO_20109637_operation_2","1688383426427","","false","WELD","37","false","0002","operation","10","false","WO_20109637_operation_2","","Required:  PIPE check","3","4","[""23-KA-9101-M01-36A""]","","17","1688469826427","Leaking PSV maintenance","20109637-0002","Post","20109637"
"WO_2033698_operation_1","1688124226477","","false","INST","39","false","0001","operation","11","false","WO_2033698_operation_1","","Required:  PIPE maintenance","1","14","[""23-ZI-96142B""]","","21","1688210626477","Initial PIPE safety check","2033698-0001","Pre","2033698"
"WO_20360953_operation_1","1686569026372","","false","TECH","24","false","0001","operation","15","false","WO_20360953_operation_1","","Instrumentation Fire extinguisher maintenance","3","13","[""23-EPV-92551B""]","","9","1686655426372","Initial Fire extinguisher safety check","20360953-0001","Post","20360953"
"WO_20394630_operation_0","1682594626405","","false","ELEC","18","false","0000","operation","15","false","WO_20394630_operation_0","","General PIPE survey","1","14","[""23-KA-9101-M01-37""]","","3","1682681026405","Leaking BDSV inspection","20394630-0000","Post","20394630"
"WO_20426227_operation_3","1684409026446","","false","ELEC","34","false","0003","operation","0","false","WO_20426227_operation_3","","Initial BDSV failure","2","13","[""23-YAHH-96134-01""]","","22","1684495426446","Initial PIPE safety check","20426227-0003","Pre","20426227"
"WO_20561589_operation_0","1688383426489","","false","MECH","8","false","0000","operation","26","false","WO_20561589_operation_0","","General PIPE shutdown","2","9","[""LOR_NORWAY_SYSTEM_010_10PSV1017""]","","14","1688469826489","Leaking PIPE maintenance","20561589-0000","Exe","20561589"
"WO_20609037_operation_1","1679138626359","","false","ELEC","26","false","0001","operation","2","false","WO_20609037_operation_1","","Instrumentation VALVE performance check","2","18","[""LOR_NORWAY_SYSTEM_021_PSV96189""]","","18","1679225026359","Instrumentation BDSV survey","20609037-0001","Exe","20609037"
"WO_20675659_operation_3","1682335426338","","false","TECH","29","false","0003","operation","7","false","WO_20675659_operation_3","","Required:  PSV safety check","2","15","[""23-LG-92523-02""]","","12","1682421826338","General ESDV test","20675659-0003","Exe","20675659"
"WO_20858515_operation_0","1686828226373","","false","INST","19","false","0000","operation","26","false","WO_20858515_operation_0","","Leaking ESDV shutdown","1","5","[""23-YT-96117-01""]","","15","1686914626373","Leaking VALVE inspection","20858515-0000","Exe","20858515"
"WO_20911320_operation_0","1681817026443","","false","WELD","21","false","0000","operation","10","false","WO_20911320_operation_0","","Initial PIPE shutdown","2","19","[""23-XT-96108""]","","3","1681903426443","Leaking PIPE failure","20911320-0000","Pre","20911320"
"WO_20961882_operation_2","1683717826407","","false","WELD","17","false","0002","operation","4","false","WO_20961882_operation_2","","Required:  ESV failure","2","9","[""23-PAHH-96156-01""]","","21","1683804226407","Instrumentation PIPE performance check","20961882-0002","Post","20961882"
"WO_21227107_operation_2","1686396226487","","false","MECH","7","false","0002","operation","18","false","WO_21227107_operation_2","","Instrumentation ESDV failure","3","14","[""23-TT-92602""]","","16","1686482626487","Required:  ESDV survey","21227107-0002","Pre","21227107"
"WO_21483919_operation_2","1687173826417","","false","WELD","34","false","0002","operation","21","false","WO_21483919_operation_2","","Instrumentation ESV survey","1","12","[""23-TAH-96132-01""]","","18","1687260226417","Instrumentation PSV safety check","21483919-0002","Pre","21483919"
"WO_21823473_operation_0","1681298626472","","false","MECH","39","false","0000","operation","36","false","WO_21823473_operation_0","","Instrumentation Fire extinguisher failure","1","7","[""LOR_NORWAY_SYSTEM_010_10GT2001""]","","9","1681385026472","Leaking PSV check","21823473-0000","Pre","21823473"
"WO_21856657_operation_3","1682853826473","","false","MECH","3","false","0003","operation","36","false","WO_21856657_operation_3","","Required:  BDSV safety check","2","5","[""23-PT-92531""]","","3","1682940226473","Instrumentation Fire extinguisher shutdown","21856657-0003","Post","21856657"
"WO_21894656_operation_0","1679743426360","","false","MECH","11","false","0000","operation","15","false","WO_21894656_operation_0","","Required:  PSV inspection","2","7","[""LOR_NORWAY_SYSTEM_011_11-XV-11095""]","","12","1679829826360","Instrumentation BDSV shutdown","21894656-0000","Post","21894656"
"WO_21999213_operation_0","1685186626424","","false","WELD","38","false","0000","operation","16","false","WO_21999213_operation_0","","General VALVE performance check","2","6","[""23-VA-9110-A01""]","","14","1685273026424","General ESDV test","21999213-0000","Exe","21999213"
"WO_22173045_operation_3","1680175426382","","false","TECH","30","false","0003","operation","36","false","WO_22173045_operation_3","","Leaking VALVE performance check","2","1","[""23-YAH-96123""]","","6","1680261826382","General BDSV failure","22173045-0003","Post","22173045"
"WO_22248982_operation_0","1685445826388","","false","ELEC","17","false","0000","operation","23","false","WO_22248982_operation_0","","General BDSV failure","1","16","[""23-FI-96151""]","","17","1685532226388","General ESV check","22248982-0000","Exe","22248982"
"WO_2235034_operation_1","1687346626358","","false","SUPV","12","false","0001","operation","9","false","WO_2235034_operation_1","","Initial PIPE safety check","3","9","[""23-TAHH-96115-03""]","","10","1687433026358","Initial PSV check","2235034-0001","Post","2235034"
"WO_22458180_operation_0","1680348226349","","false","WELD","23","false","0000","operation","14","false","WO_22458180_operation_0","","Instrumentation BDSV performance check","3","11","[""23-PAL-96186""]","","23","1680434626349","Required:  PSV safety check","22458180-0000","Pre","22458180"
"WO_22548703_operation_1","1679570626433","","false","ELEC","38","false","0001","operation","10","false","WO_22548703_operation_1","","Initial ESDV test","1","16","[""23-TI-96113-03""]","","13","1679657026433","Instrumentation Fire extinguisher survey","22548703-0001","Exe","22548703"
"WO_22682678_operation_1","1679397826359","","false","MECH","13","false","0001","operation","22","false","WO_22682678_operation_1","","Initial PSV check","1","1","[""LOR_NORWAY_SYSTEM_021_FO96188""]","","7","1679484226359","Required:  PIPE check","22682678-0001","Post","22682678"
"WO_23067140_operation_0","1681730626334","","false","WELD","31","false","0000","operation","31","false","WO_23067140_operation_0","","Initial VALVE shutdown","1","7","[""23-YXY-92545-03""]","","8","1681817026334","Leaking PSV check","23067140-0000","Exe","23067140"
"WO_23110934_operation_1","1679484226348","","false","ELEC","23","false","0001","operation","39","false","WO_23110934_operation_1","","Leaking ESV survey","3","9","[""48-FE-9189""]","","17","1679570626348","Initial BDSV turn off","23110934-0001","Exe","23110934"
"WO_23165366_operation_2","1684841026463","","false","SUPV","6","false","0002","operation","9","false","WO_23165366_operation_2","","Instrumentation BDSV safety check","1","5","[""23-HV-92526""]","","13","1684927426463","Leaking ESV performance check","23165366-0002","Pre","23165366"
"WO_23206182_operation_0","1682076226472","","false","TECH","14","false","0000","operation","29","false","WO_23206182_operation_0","","Leaking Fire extinguisher inspection","2","13","[""23-YI-96133-02""]","","8","1682162626472","Leaking BDSV check","23206182-0000","Pre","23206182"
"WO_23207763_operation_2","1687519426456","","false","ELEC","32","false","0002","operation","35","false","WO_23207763_operation_2","","Required:  Fire extinguisher turn off","2","10","[""23-PT-96153""]","","6","1687605826456","Initial PSV safety check","23207763-0002","Post","23207763"
"WO_23219642_operation_2","1686396226389","","false","WELD","10","false","0002","operation","39","false","WO_23219642_operation_2","","Initial VALVE failure","2","11","[""23-TI-96136-04""]","","22","1686482626389","Leaking ESDV test","23219642-0002","Pre","23219642"
"WO_23305248_operation_1","1681903426334","","false","ELEC","27","false","0001","operation","34","false","WO_23305248_operation_1","","Instrumentation VALVE inspection","1","3","[""23-TI-96112-01""]","","4","1681989826334","General ESDV failure","23305248-0001","Exe","23305248"
"WO_23315372_operation_0","1682421826401","","false","INST","5","false","0000","operation","26","false","WO_23315372_operation_0","","Instrumentation PIPE failure","1","17","[""23-PT-92531-01""]","","22","1682508226401","Required:  ESV failure","23315372-0000","Exe","23315372"
"WO_23393582_operation_1","1684581826414","","false","SUPV","22","false","0001","operation","9","false","WO_23393582_operation_1","","Initial ESDV shutdown","2","14","[""23-TT-92536""]","","8","1684668226414","Initial BDSV inspection","23393582-0001","Exe","23393582"
"WO_23400830_operation_1","1682594626363","","false","TECH","36","false","0001","operation","0","false","WO_23400830_operation_1","","General ESV inspection","1","7","[""23-PC-9101""]","","21","1682681026363","Leaking ESV performance check","23400830-0001","Pre","23400830"
"WO_23468805_operation_1","1685445826447","","false","ELEC","20","false","0001","operation","7","false","WO_23468805_operation_1","","Initial PSV turn off","3","14","[""23-PDI-96180""]","","6","1685532226447","Required:  ESDV check","23468805-0001","Exe","23468805"
"WO_23468805_operation_2","1685445826447","","false","TECH","39","false","0002","operation","24","false","WO_23468805_operation_2","","General PSV check","2","2","[""23-PDI-96180""]","","6","1685532226447","General BDSV inspection","23468805-0002","Pre","23468805"
"WO_23597700_operation_2","1682076226363","","false","WELD","8","false","0002","operation","32","false","WO_23597700_operation_2","","General BDSV failure","1","8","[""23-FT-92537-01""]","","19","1682162626363","Instrumentation BDSV maintenance","23597700-0002","Exe","23597700"
"WO_23608910_operation_0","1684236226445","","false","TECH","13","false","0000","operation","9","false","WO_23608910_operation_0","","Required:  VALVE shutdown","3","8","[""23-YAHH-96118-02""]","","21","1684322626445","General VALVE check","23608910-0000","Post","23608910"
"WO_23890460_operation_2","1683545026461","","false","MECH","3","false","0002","operation","1","false","WO_23890460_operation_2","","Instrumentation BDSV shutdown","2","16","[""23-TAH-96116-01""]","","3","1683631426461","Instrumentation ESDV turn off","23890460-0002","Pre","23890460"
"WO_24090562_operation_1","1684149826370","","false","INST","9","false","0001","operation","23","false","WO_24090562_operation_1","","Leaking VALVE survey","2","18","[""23-YAH-96120-02""]","","21","1684236226370","Initial Fire extinguisher shutdown","24090562-0001","Post","24090562"
"WO_24457881_operation_1","1682249026363","","false","WELD","3","false","0001","operation","34","false","WO_24457881_operation_1","","Initial BDSV failure","2","10","[""23-TI-96147-02""]","","17","1682335426363","Required:  BDSV inspection","24457881-0001","Pre","24457881"
"WO_2447228_operation_0","1680521026392","","false","TECH","15","false","0000","operation","34","false","WO_2447228_operation_0","","Instrumentation Fire extinguisher failure","1","12","[""23-HV-96128""]","","6","1680607426392","Instrumentation ESDV turn off","2447228-0000","Pre","2447228"
"WO_24706593_operation_3","1684322626354","","false","TECH","28","false","0003","operation","19","false","WO_24706593_operation_3","","Leaking VALVE safety check","1","20","[""23-LV-92521A""]","","16","1684409026354","Leaking VALVE safety check","24706593-0003","Exe","24706593"
"WO_24736647_operation_0","1681557826393","","false","ELEC","36","false","0000","operation","12","false","WO_24736647_operation_0","","General ESV survey","1","8","[""23-XY-92748-04""]","","4","1681644226393","General PIPE shutdown","24736647-0000","Post","24736647"
